timestamp,steering_angle
1763338375.6040702,-0.019999980926513672
1763338375.7341266,-0.018181800842285156
1763338375.744104,-0.018181800842285156
1763338375.7541502,-0.018181800842285156
1763338375.7640715,-0.019999980926513672
1763338375.7740881,-0.019999980926513672
1763338375.7842023,-0.019999980926513672
1763338375.794079,-0.019999980926513672
1763338375.804079,-0.019999980926513672
1763338375.8140874,-0.019999980926513672
1763338375.8241303,-0.019999980926513672
1763338375.8340707,-0.019999980926513672
1763338375.844086,-0.018181800842285156
1763338375.8541427,-0.018181800842285156
1763338375.8640819,-0.018181800842285156
1763338375.8740742,-0.018181800842285156
1763338375.8841457,-0.018181800842285156
1763338375.894096,-0.018181800842285156
1763338375.9040852,-0.018181800842285156
1763338375.914091,-0.019999980926513672
1763338375.9241261,-0.019999980926513672
1763338375.9340832,-0.018181800842285156
1763338375.944083,-0.018181800842285156
1763338375.9541674,-0.018181800842285156
1763338375.964084,-0.018181800842285156
1763338375.974085,-0.018181800842285156
1763338375.9841583,-0.018181800842285156
1763338375.9940872,-0.018181800842285156
1763338376.0040777,-0.018181800842285156
1763338376.0140905,-0.018181800842285156
1763338376.0241382,-0.018181800842285156
1763338376.034069,-0.018181800842285156
1763338376.0440922,-0.018181800842285156
1763338376.0541577,-0.018181800842285156
1763338376.0640783,-0.019999980926513672
1763338376.074076,-0.019999980926513672
1763338376.0841413,-0.018181800842285156
1763338376.094097,-0.018181800842285156
1763338376.104078,-0.019999980926513672
1763338376.1141777,-0.019999980926513672
1763338376.1241105,-0.018181800842285156
1763338376.1340685,-0.018181800842285156
1763338376.1440861,-0.018181800842285156
1763338376.1541579,-0.018181800842285156
1763338376.1640766,-0.018181800842285156
1763338376.1740725,-0.018181800842285156
1763338376.1841497,-0.018181800842285156
1763338376.1941044,-0.018181800842285156
1763338376.2040813,-0.018181800842285156
1763338376.2140741,-0.018181800842285156
1763338376.224069,-0.018181800842285156
1763338376.2340672,-0.018181800842285156
1763338376.2440648,-0.018181800842285156
1763338376.2540648,-0.018181800842285156
1763338376.2640638,-0.018181800842285156
1763338376.2740643,-0.018181800842285156
1763338376.2841418,-0.018181800842285156
1763338376.2940724,-0.019999980926513672
1763338376.3041124,-0.019999980926513672
1763338376.3141408,-0.018181800842285156
1763338376.3241003,-0.018181800842285156
1763338376.3340883,-0.018181800842285156
1763338376.3440828,-0.019999980926513672
1763338376.3541338,-0.019999980926513672
1763338376.3640656,-0.018181800842285156
1763338376.3740704,-0.018181800842285156
1763338376.3841317,-0.018181800842285156
1763338376.394093,-0.018181800842285156
1763338376.404084,-0.019999980926513672
1763338376.4141424,-0.019999980926513672
1763338376.4240985,-0.018181800842285156
1763338376.4340694,-0.018181800842285156
1763338376.4440796,-0.018181800842285156
1763338376.454139,-0.018181800842285156
1763338376.4640672,-0.018181800842285156
1763338376.4740705,-0.018181800842285156
1763338376.4841468,-0.018181800842285156
1763338376.4940727,-0.018181800842285156
1763338376.5040908,-0.018181800842285156
1763338376.5141253,-0.019999980926513672
1763338376.5241032,-0.019999980926513672
1763338376.534068,-0.019999980926513672
1763338376.5441945,-0.019999980926513672
1763338376.554122,-0.018181800842285156
1763338376.5640686,-0.018181800842285156
1763338376.5740838,-0.018181800842285156
1763338376.584158,-0.018181800842285156
1763338376.5940752,-0.019999980926513672
1763338376.6040764,-0.019999980926513672
1763338376.6141884,-0.018181800842285156
1763338376.624086,-0.018181800842285156
1763338376.6340828,-0.018181800842285156
1763338376.644201,-0.019999980926513672
1763338376.654121,-0.019999980926513672
1763338376.6640735,-0.018181800842285156
1763338376.674079,-0.018181800842285156
1763338376.6841967,-0.018181800842285156
1763338376.6941226,-0.018181800842285156
1763338376.70411,-0.018181800842285156
1763338376.7141333,-0.018181800842285156
1763338376.724105,-0.018181800842285156
1763338376.7340698,-0.018181800842285156
1763338376.7442174,-0.018181800842285156
1763338376.7541153,-0.018181800842285156
1763338376.764071,-0.018181800842285156
1763338376.7740695,-0.018181800842285156
1763338376.7841284,-0.018181800842285156
1763338376.7940726,-0.019999980926513672
1763338376.8040664,-0.019999980926513672
1763338376.8143032,-0.018181800842285156
1763338376.8241,-0.018181800842285156
1763338376.8340645,-0.018181800842285156
1763338376.8441935,-0.018181800842285156
1763338376.8541229,-0.018181800842285156
1763338376.8640735,-0.018181800842285156
1763338376.87408,-0.018181800842285156
1763338376.8841121,-0.018181800842285156
1763338376.8940666,-0.018181800842285156
1763338376.9040666,-0.018181800842285156
1763338376.914261,-0.018181800842285156
1763338376.9241,-0.018181800842285156
1763338376.9340672,-0.018181800842285156
1763338376.9441247,-0.018181800842285156
1763338376.9541261,-0.018181800842285156
1763338376.9640677,-0.018181800842285156
1763338376.974089,-0.018181800842285156
1763338376.984129,-0.019999980926513672
1763338376.9940739,-0.019999980926513672
1763338377.0040789,-0.018181800842285156
1763338377.0142875,-0.018181800842285156
1763338377.0241077,-0.018181800842285156
1763338377.0340738,-0.018181800842285156
1763338377.0441818,-0.018181800842285156
1763338377.0541165,-0.018181800842285156
1763338377.0640783,-0.019999980926513672
1763338377.074086,-0.019999980926513672
1763338377.0841331,-0.019999980926513672
1763338377.0940742,-0.018181800842285156
1763338377.1040888,-0.018181800842285156
1763338377.1142716,-0.018181800842285156
1763338377.1240945,-0.018181800842285156
1763338377.1340723,-0.018181800842285156
1763338377.1440969,-0.018181800842285156
1763338377.154121,-0.018181800842285156
1763338377.16407,-0.018181800842285156
1763338377.1740706,-0.019999980926513672
1763338377.1842241,-0.019999980926513672
1763338377.1940856,-0.019999980926513672
1763338377.2040727,-0.019999980926513672
1763338377.2142582,-0.018181800842285156
1763338377.2240903,-0.018181800842285156
1763338377.2340665,-0.018181800842285156
1763338377.2440763,-0.018181800842285156
1763338377.254132,-0.018181800842285156
1763338377.2640698,-0.018181800842285156
1763338377.2740774,-0.018181800842285156
1763338377.2841406,-0.018181800842285156
1763338377.2940788,-0.018181800842285156
1763338377.3041222,-0.019999980926513672
1763338377.3142917,-0.019999980926513672
1763338377.3241043,-0.018181800842285156
1763338377.3340778,-0.018181800842285156
1763338377.3440814,-0.018181800842285156
1763338377.3541234,-0.018181800842285156
1763338377.3640718,-0.018181800842285156
1763338377.3740754,-0.018181800842285156
1763338377.3841307,-0.018181800842285156
1763338377.3940628,-0.018181800842285156
1763338377.4040737,-0.018181800842285156
1763338377.4141617,-0.018181800842285156
1763338377.4241042,-0.018181800842285156
1763338377.4340675,-0.018181800842285156
1763338377.4440958,-0.018181800842285156
1763338377.4541233,-0.019999980926513672
1763338377.4640725,-0.019999980926513672
1763338377.4740748,-0.018181800842285156
1763338377.484117,-0.018181800842285156
1763338377.4940767,-0.018181800842285156
1763338377.5040932,-0.018181800842285156
1763338377.5141592,-0.018181800842285156
1763338377.5241091,-0.018181800842285156
1763338377.5340784,-0.018181800842285156
1763338377.5440848,-0.018181800842285156
1763338377.5541327,-0.018181800842285156
1763338377.5640876,-0.019999980926513672
1763338377.5740986,-0.019999980926513672
1763338377.584136,-0.018181800842285156
1763338377.594063,-0.018181800842285156
1763338377.60409,-0.018181800842285156
1763338377.6140716,-0.018181800842285156
1763338377.6240635,-0.018181800842285156
1763338377.6340666,-0.018181800842285156
1763338377.644059,-0.018181800842285156
1763338377.6540737,-0.018181800842285156
1763338377.6640723,-0.018181800842285156
1763338377.6740818,-0.018181800842285156
1763338377.6841285,-0.018181800842285156
1763338377.8141587,-0.018181800842285156
1763338377.824065,-0.018181800842285156
1763338377.8341,-0.018181800842285156
1763338377.8441882,-0.018181800842285156
1763338377.8541164,-0.019999980926513672
1763338377.8640797,-0.019999980926513672
1763338377.874083,-0.018181800842285156
1763338377.8841176,-0.018181800842285156
1763338377.8940678,-0.018181800842285156
1763338377.904109,-0.018181800842285156
1763338377.9141383,-0.018181800842285156
1763338377.9240677,-0.018181800842285156
1763338377.934073,-0.018181800842285156
1763338377.9441445,-0.019999980926513672
1763338377.9540806,-0.019999980926513672
1763338377.9640927,-0.019999980926513672
1763338377.9740813,-0.019999980926513672
1763338377.9841292,-0.018181800842285156
1763338377.9940672,-0.018181800842285156
1763338378.00408,-0.018181800842285156
1763338378.0141315,-0.018181800842285156
1763338378.0240638,-0.018181800842285156
1763338378.0340729,-0.018181800842285156
1763338378.0441577,-0.018181800842285156
1763338378.0540738,-0.018181800842285156
1763338378.0640726,-0.018181800842285156
1763338378.0740788,-0.019999980926513672
1763338378.0841138,-0.019999980926513672
1763338378.0940716,-0.019999980926513672
1763338378.1040783,-0.019999980926513672
1763338378.1141627,-0.018181800842285156
1763338378.1240761,-0.018181800842285156
1763338378.1340702,-0.018181800842285156
1763338378.1442044,-0.018181800842285156
1763338378.1540887,-0.018181800842285156
1763338378.1640813,-0.018181800842285156
1763338378.1740842,-0.018181800842285156
1763338378.184135,-0.018181800842285156
1763338378.1940773,-0.018181800842285156
1763338378.204092,-0.018181800842285156
1763338378.2141733,-0.018181800842285156
1763338378.2240684,-0.018181800842285156
1763338378.23407,-0.018181800842285156
1763338378.2441647,-0.018181800842285156
1763338378.2540874,-0.018181800842285156
1763338378.2640715,-0.018181800842285156
1763338378.2743092,-0.018181800842285156
1763338378.2841022,-0.018181800842285156
1763338378.2940676,-0.018181800842285156
1763338378.3040957,-0.019999980926513672
1763338378.3141632,-0.019999980926513672
1763338378.324091,-0.018181800842285156
1763338378.3341088,-0.018181800842285156
1763338378.344202,-0.018181800842285156
1763338378.3540978,-0.018181800842285156
1763338378.3640838,-0.018181800842285156
1763338378.3742738,-0.018181800842285156
1763338378.3841019,-0.018181800842285156
1763338378.394069,-0.018181800842285156
1763338378.404089,-0.018181800842285156
1763338378.4141364,-0.019999980926513672
1763338378.4240777,-0.019999980926513672
1763338378.4340641,-0.018181800842285156
1763338378.4441984,-0.018181800842285156
1763338378.454087,-0.018181800842285156
1763338378.4640627,-0.018181800842285156
1763338378.4742436,-0.018181800842285156
1763338378.4840915,-0.018181800842285156
1763338378.4940686,-0.018181800842285156
1763338378.504093,-0.018181800842285156
1763338378.5141532,-0.018181800842285156
1763338378.5241342,-0.019999980926513672
1763338378.5340817,-0.019999980926513672
1763338378.544187,-0.018181800842285156
1763338378.554077,-0.018181800842285156
1763338378.5640721,-0.018181800842285156
1763338378.574096,-0.018181800842285156
1763338378.5841439,-0.018181800842285156
1763338378.594071,-0.018181800842285156
1763338378.6040828,-0.018181800842285156
1763338378.6141548,-0.018181800842285156
1763338378.624077,-0.018181800842285156
1763338378.6340744,-0.018181800842285156
1763338378.644192,-0.018181800842285156
1763338378.6540866,-0.018181800842285156
1763338378.6640704,-0.018181800842285156
1763338378.6742387,-0.018181800842285156
1763338378.6840827,-0.018181800842285156
1763338378.6940713,-0.018181800842285156
1763338378.7040827,-0.018181800842285156
1763338378.7141407,-0.018181800842285156
1763338378.7240791,-0.018181800842285156
1763338378.7340758,-0.019999980926513672
1763338378.7441764,-0.019999980926513672
1763338378.7540934,-0.018181800842285156
1763338378.764075,-0.018181800842285156
1763338378.7741563,-0.018181800842285156
1763338378.7841194,-0.018181800842285156
1763338378.7940729,-0.018181800842285156
1763338378.8040683,-0.018181800842285156
1763338378.814161,-0.018181800842285156
1763338378.824111,-0.018181800842285156
1763338378.8340816,-0.018181800842285156
1763338378.8441703,-0.018181800842285156
1763338378.8540967,-0.018181800842285156
1763338378.8640678,-0.018181800842285156
1763338378.8741488,-0.018181800842285156
1763338378.884113,-0.018181800842285156
1763338378.8940678,-0.018181800842285156
1763338378.9040818,-0.019999980926513672
1763338378.914129,-0.019999980926513672
1763338378.9240675,-0.018181800842285156
1763338378.9341009,-0.018181800842285156
1763338378.9441345,-0.019999980926513672
1763338378.9540954,-0.019999980926513672
1763338378.9640744,-0.019999980926513672
1763338378.9742222,-0.018181800842285156
1763338378.9841208,-0.018181800842285156
1763338378.9940746,-0.018181800842285156
1763338379.0040896,-0.018181800842285156
1763338379.0140672,-0.019999980926513672
1763338379.0240784,-0.019999980926513672
1763338379.0340657,-0.018181800842285156
1763338379.0440602,-0.018181800842285156
1763338379.0540612,-0.018181800842285156
1763338379.0640626,-0.018181800842285156
1763338379.074208,-0.018181800842285156
1763338379.0840988,-0.018181800842285156
1763338379.0940769,-0.019999980926513672
1763338379.104232,-0.019999980926513672
1763338379.1141284,-0.019999980926513672
1763338379.1240647,-0.018181800842285156
1763338379.1340709,-0.018181800842285156
1763338379.1441712,-0.019999980926513672
1763338379.154072,-0.019999980926513672
1763338379.1640856,-0.018181800842285156
1763338379.1741161,-0.018181800842285156
1763338379.1840992,-0.018181800842285156
1763338379.1940868,-0.018181800842285156
1763338379.2042437,-0.018181800842285156
1763338379.2141278,-0.018181800842285156
1763338379.224094,-0.018181800842285156
1763338379.2340713,-0.018181800842285156
1763338379.244141,-0.018181800842285156
1763338379.254077,-0.018181800842285156
1763338379.2641137,-0.018181800842285156
1763338379.2742674,-0.018181800842285156
1763338379.2840939,-0.018181800842285156
1763338379.294065,-0.019999980926513672
1763338379.3042595,-0.019999980926513672
1763338379.3141556,-0.019999980926513672
1763338379.324093,-0.019999980926513672
1763338379.3341134,-0.018181800842285156
1763338379.344135,-0.018181800842285156
1763338379.354083,-0.018181800842285156
1763338379.3641002,-0.018181800842285156
1763338379.3741584,-0.018181800842285156
1763338379.3841064,-0.018181800842285156
1763338379.394077,-0.018181800842285156
1763338379.404245,-0.018181800842285156
1763338379.4141397,-0.018181800842285156
1763338379.4240775,-0.019999980926513672
1763338379.434085,-0.019999980926513672
1763338379.444143,-0.018181800842285156
1763338379.454061,-0.018181800842285156
1763338379.4640944,-0.018181800842285156
1763338379.4742427,-0.018181800842285156
1763338379.4841042,-0.018181800842285156
1763338379.4940712,-0.018181800842285156
1763338379.5042756,-0.018181800842285156
1763338379.5141315,-0.018181800842285156
1763338379.5240846,-0.018181800842285156
1763338379.534096,-0.018181800842285156
1763338379.544158,-0.018181800842285156
1763338379.5540755,-0.021818161010742188
1763338379.5640883,-0.021818161010742188
1763338379.574262,-0.018181800842285156
1763338379.5840912,-0.018181800842285156
1763338379.5940797,-0.018181800842285156
1763338379.6042664,-0.018181800842285156
1763338379.6141217,-0.018181800842285156
1763338379.6240568,-0.018181800842285156
1763338379.6341066,-0.018181800842285156
1763338379.6441507,-0.018181800842285156
1763338379.654069,-0.018181800842285156
1763338379.6640928,-0.018181800842285156
1763338379.6741526,-0.018181800842285156
1763338379.684109,-0.018181800842285156
1763338379.6940792,-0.018181800842285156
1763338379.7041292,-0.018181800842285156
1763338379.7141404,-0.018181800842285156
1763338379.7241104,-0.018181800842285156
1763338379.734102,-0.018181800842285156
1763338379.8641562,-0.018181800842285156
1763338379.8741612,-0.018181800842285156
1763338379.884086,-0.018181800842285156
1763338379.8940732,-0.018181800842285156
1763338379.9040928,-0.019999980926513672
1763338379.9141364,-0.019999980926513672
1763338379.9240742,-0.018181800842285156
1763338379.9341,-0.018181800842285156
1763338379.9441366,-0.018181800842285156
1763338379.954059,-0.018181800842285156
1763338379.9641154,-0.018181800842285156
1763338379.97411,-0.019999980926513672
1763338379.984124,-0.019999980926513672
1763338379.9940672,-0.018181800842285156
1763338380.0040824,-0.018181800842285156
1763338380.0141304,-0.018181800842285156
1763338380.0240943,-0.018181800842285156
1763338380.0340953,-0.019999980926513672
1763338380.0441282,-0.019999980926513672
1763338380.0540912,-0.018181800842285156
1763338380.0640635,-0.018181800842285156
1763338380.074152,-0.018181800842285156
1763338380.0840895,-0.018181800842285156
1763338380.094085,-0.018181800842285156
1763338380.1041152,-0.018181800842285156
1763338380.1141465,-0.018181800842285156
1763338380.124088,-0.018181800842285156
1763338380.1340976,-0.018181800842285156
1763338380.1441443,-0.018181800842285156
1763338380.1540673,-0.018181800842285156
1763338380.2841635,-0.018181800842285156
1763338380.294098,-0.018181800842285156
1763338380.3042088,-0.018181800842285156
1763338380.3141034,-0.018181800842285156
1763338380.3240829,-0.018181800842285156
1763338380.334104,-0.018181800842285156
1763338380.34414,-0.018181800842285156
1763338380.3540697,-0.018181800842285156
1763338380.3640637,-0.018181800842285156
1763338380.3741589,-0.019999980926513672
1763338380.3840714,-0.019999980926513672
1763338380.3940747,-0.018181800842285156
1763338380.4040768,-0.018181800842285156
1763338380.4140756,-0.018181800842285156
1763338380.4240777,-0.018181800842285156
1763338380.4340756,-0.018181800842285156
1763338380.4440756,-0.018181800842285156
1763338380.4540696,-0.018181800842285156
1763338380.4640656,-0.018181800842285156
1763338380.4741225,-0.018181800842285156
1763338380.4840572,-0.018181800842285156
1763338380.494065,-0.018181800842285156
1763338380.5041566,-0.018181800842285156
1763338380.5141282,-0.018181800842285156
1763338380.5240748,-0.019999980926513672
1763338380.5340796,-0.019999980926513672
1763338380.5441291,-0.019999980926513672
1763338380.5540655,-0.019999980926513672
1763338380.5640676,-0.018181800842285156
1763338380.574142,-0.018181800842285156
1763338380.5840676,-0.018181800842285156
1763338380.5940723,-0.018181800842285156
1763338380.6041505,-0.018181800842285156
1763338380.6140833,-0.018181800842285156
1763338380.6240685,-0.018181800842285156
1763338380.6341357,-0.018181800842285156
1763338380.6440861,-0.018181800842285156
1763338380.6540797,-0.018181800842285156
1763338380.6640768,-0.018181800842285156
1763338380.6741412,-0.018181800842285156
1763338380.684073,-0.018181800842285156
1763338380.6940765,-0.018181800842285156
1763338380.7041469,-0.018181800842285156
1763338380.714085,-0.018181800842285156
1763338380.7240815,-0.018181800842285156
1763338380.7341206,-0.018181800842285156
1763338380.7440963,-0.018181800842285156
1763338380.7540624,-0.018181800842285156
1763338380.764063,-0.018181800842285156
1763338380.7741385,-0.018181800842285156
1763338380.7840655,-0.018181800842285156
1763338380.7940707,-0.018181800842285156
1763338380.8041432,-0.018181800842285156
1763338380.814077,-0.018181800842285156
1763338380.8240795,-0.018181800842285156
1763338380.8341713,-0.018181800842285156
1763338380.8440938,-0.018181800842285156
1763338380.854097,-0.018181800842285156
1763338380.8641956,-0.018181800842285156
1763338380.8741264,-0.018181800842285156
1763338380.8840609,-0.018181800842285156
1763338380.8940783,-0.018181800842285156
1763338380.9041538,-0.018181800842285156
1763338380.9140844,-0.018181800842285156
1763338380.924076,-0.018181800842285156
1763338380.9342206,-0.018181800842285156
1763338380.9440904,-0.018181800842285156
1763338380.954065,-0.018181800842285156
1763338380.964059,-0.018181800842285156
1763338380.9741507,-0.018181800842285156
1763338380.9840696,-0.018181800842285156
1763338380.994068,-0.018181800842285156
1763338381.0041418,-0.018181800842285156
1763338381.014066,-0.018181800842285156
1763338381.024069,-0.018181800842285156
1763338381.0341735,-0.018181800842285156
1763338381.0440795,-0.018181800842285156
1763338381.0540526,-0.019999980926513672
1763338381.0640588,-0.019999980926513672
1763338381.0741224,-0.018181800842285156
1763338381.084059,-0.018181800842285156
1763338381.0940633,-0.018181800842285156
1763338381.1041932,-0.018181800842285156
1763338381.1140811,-0.018181800842285156
1763338381.1240714,-0.018181800842285156
1763338381.1342459,-0.018181800842285156
1763338381.1440814,-0.023636341094970703
1763338381.1540592,-0.023636341094970703
1763338381.1640747,-0.018181800842285156
1763338381.1741142,-0.018181800842285156
1763338381.184081,-0.018181800842285156
1763338381.1940677,-0.018181800842285156
1763338381.2041306,-0.019999980926513672
1763338381.2140813,-0.019999980926513672
1763338381.2240753,-0.019999980926513672
1763338381.2342591,-0.019999980926513672
1763338381.2440836,-0.019999980926513672
1763338381.2540643,-0.018181800842285156
1763338381.2640662,-0.018181800842285156
1763338381.2741413,-0.018181800842285156
1763338381.2840767,-0.018181800842285156
1763338381.2940688,-0.018181800842285156
1763338381.304149,-0.018181800842285156
1763338381.3141022,-0.018181800842285156
1763338381.3240707,-0.018181800842285156
1763338381.3342679,-0.018181800842285156
1763338381.3441088,-0.018181800842285156
1763338381.3540661,-0.018181800842285156
1763338381.3641686,-0.018181800842285156
1763338381.3741355,-0.018181800842285156
1763338381.3840837,-0.018181800842285156
1763338381.394082,-0.018181800842285156
1763338381.4042692,-0.018181800842285156
1763338381.414072,-0.018181800842285156
1763338381.4240673,-0.018181800842285156
1763338381.4341218,-0.018181800842285156
1763338381.4440923,-0.018181800842285156
1763338381.454074,-0.018181800842285156
1763338381.4643645,-0.019999980926513672
1763338381.47414,-0.019999980926513672
1763338381.4840748,-0.018181800842285156
1763338381.4940856,-0.018181800842285156
1763338381.5041323,-0.019999980926513672
1763338381.5140536,-0.019999980926513672
1763338381.5241473,-0.019999980926513672
1763338381.5342429,-0.018181800842285156
1763338381.5441105,-0.018181800842285156
1763338381.5541353,-0.018181800842285156
1763338381.5643842,-0.018181800842285156
1763338381.5741212,-0.018181800842285156
1763338381.5840795,-0.018181800842285156
1763338381.594077,-0.018181800842285156
1763338381.6042771,-0.018181800842285156
1763338381.6140945,-0.018181800842285156
1763338381.6240888,-0.018181800842285156
1763338381.6341255,-0.018181800842285156
1763338381.6441176,-0.018181800842285156
1763338381.654074,-0.019999980926513672
1763338381.664134,-0.019999980926513672
1763338381.6741333,-0.019999980926513672
1763338381.6840854,-0.018181800842285156
1763338381.6941342,-0.018181800842285156
1763338381.7041485,-0.018181800842285156
1763338381.7140777,-0.018181800842285156
1763338381.7241075,-0.018181800842285156
1763338381.7342975,-0.018181800842285156
1763338381.7441132,-0.018181800842285156
1763338381.7540772,-0.018181800842285156
1763338381.7640808,-0.018181800842285156
1763338381.7741303,-0.018181800842285156
1763338381.7840931,-0.018181800842285156
1763338381.7941175,-0.018181800842285156
1763338381.8041308,-0.018181800842285156
1763338381.814074,-0.018181800842285156
1763338381.824071,-0.018181800842285156
1763338381.8342657,-0.018181800842285156
1763338381.8440986,-0.018181800842285156
1763338381.8540854,-0.018181800842285156
1763338381.8641045,-0.018181800842285156
1763338381.8741214,-0.019999980926513672
1763338381.8840857,-0.019999980926513672
1763338381.8940897,-0.018181800842285156
1763338381.9041293,-0.018181800842285156
1763338381.9140646,-0.018181800842285156
1763338381.924071,-0.018181800842285156
1763338381.9342473,-0.019999980926513672
1763338381.9441113,-0.019999980926513672
1763338381.9540691,-0.019999980926513672
1763338381.9640841,-0.019999980926513672
1763338381.9741392,-0.019999980926513672
1763338381.9840887,-0.018181800842285156
1763338381.9941003,-0.018181800842285156
1763338382.0041509,-0.018181800842285156
1763338382.0140665,-0.018181800842285156
1763338382.0240738,-0.019999980926513672
1763338382.0342264,-0.019999980926513672
1763338382.044115,-0.019999980926513672
1763338382.054121,-0.019999980926513672
1763338382.0641065,-0.019999980926513672
1763338382.074131,-0.019999980926513672
1763338382.0840745,-0.019999980926513672
1763338382.0940804,-0.019999980926513672
1763338382.104167,-0.019999980926513672
1763338382.1140792,-0.019999980926513672
1763338382.1240704,-0.019999980926513672
1763338382.134127,-0.018181800842285156
1763338382.144103,-0.018181800842285156
1763338382.1540647,-0.018181800842285156
1763338382.1640935,-0.018181800842285156
1763338382.1741197,-0.018181800842285156
1763338382.1841156,-0.018181800842285156
1763338382.1940806,-0.018181800842285156
1763338382.204136,-0.018181800842285156
1763338382.2140625,-0.018181800842285156
1763338382.2240717,-0.018181800842285156
1763338382.2341852,-0.018181800842285156
1763338382.2441156,-0.018181800842285156
1763338382.2540667,-0.019999980926513672
1763338382.264094,-0.019999980926513672
1763338382.2741375,-0.019999980926513672
1763338382.2840734,-0.018181800842285156
1763338382.2940853,-0.018181800842285156
1763338382.3041487,-0.02545452117919922
1763338382.3141131,-0.02545452117919922
1763338382.3240805,-0.018181800842285156
1763338382.3341625,-0.018181800842285156
1763338382.344071,-0.018181800842285156
1763338382.3540893,-0.018181800842285156
1763338382.3640866,-0.018181800842285156
1763338382.3741305,-0.018181800842285156
1763338382.3840854,-0.018181800842285156
1763338382.394086,-0.018181800842285156
1763338382.4041529,-0.018181800842285156
1763338382.4140766,-0.018181800842285156
1763338382.4240816,-0.018181800842285156
1763338382.4341936,-0.018181800842285156
1763338382.4441257,-0.018181800842285156
1763338382.45409,-0.018181800842285156
1763338382.464084,-0.018181800842285156
1763338382.4740753,-0.018181800842285156
1763338382.4840703,-0.018181800842285156
1763338382.4940646,-0.019999980926513672
1763338382.5040643,-0.019999980926513672
